task_id,onet_soc_code,occupation_title,task_statement,dim1_Distributional Coverage_R,dim1_Distributional Coverage_B,dim2_Tacit Knowledge_R,dim2_Tacit Knowledge_B,dim3_Specification Ambiguity_R,dim3_Specification Ambiguity_B,dim4_Sequential Coherence_R,dim4_Sequential Coherence_B,dim5_Working Memory_R,dim5_Working Memory_B,dim6_Long-Term Memory_R,dim6_Long-Term Memory_B,dim7_Multimodal Demand_R,dim7_Multimodal Demand_B,dim8_Inference Speed_R,dim8_Inference Speed_B,dim9_Output Verifiability_R,dim9_Output Verifiability_B,dim10_Reliability Threshold_R,dim10_Reliability Threshold_B,dim11_Counterpart Acceptance_R,dim11_Counterpart Acceptance_B,dim12_Regulatory & Legal Constraints_R,dim12_Regulatory & Legal Constraints_B,exposure
15669,11-3031.03,Investment Fund Managers,Monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,3,2,2,2,2,2,2,1,3,2,3,1,1,0,1,0,2,2,3,2,,0,,1,0.439437
15670,11-3031.03,Investment Fund Managers,Monitor regulatory or tax law changes to ensure fund compliance or to capitalize on development opportunities.,3,1,2,2,2,2,2,1,2,1,2,1,0,0,0,0,3,3,3,2,,0,,1,0.0
15672,11-9199.03,"Managers, All Other",Identify group or individual target investors for a specific fund.,3,2,2,2,3,2,2,1,2,1,2,1,0,0,0,0,3,2,2,2,,0,,1,0.424854
15673,11-3031.03,Investment Fund Managers,Develop or direct development of offering documents or marketing materials.,3,1,2,1,3,2,3,2,3,2,2,1,1,1,0,0,2,2,3,2,,1,,2,0.427809
15674,11-3031.03,Investment Fund Managers,"Evaluate the potential of new product developments or market opportunities, according to factors such as business plans, technologies, or market potential.",3,2,3,2,3,2,2,2,3,2,2,1,1,0,0,0,3,3,3,2,,2,,1,0.0
15675,11-3031.03,Investment Fund Managers,Develop or implement fund investment policies or strategies.,3,2,3,2,3,2,3,2,3,2,3,2,1,0,0,0,3,3,3,3,,2,,3,0.0
15676,11-3031.03,Investment Fund Managers,Select or direct the execution of trades.,3,1,3,2,3,2,2,2,2,1,2,1,1,0,2,1,3,3,3,2,,0,,2,0.0
15677,11-9199.03,"Managers, All Other",Analyze acquisitions to ensure conformance with strategic goals or regulatory requirements.,3,1,2,2,2,2,2,1,3,2,2,1,1,0,0,0,3,2,3,2,,2,,2,0.422914
15678,11-3031.03,Investment Fund Managers,Manage investment funds to maximize return on client investments.,3,1,3,2,3,2,3,2,3,2,3,2,1,0,2,1,3,3,3,3,,3,,3,0.0
15679,11-3031.03,Investment Fund Managers,Select specific investments or investment mixes for purchase by an investment fund.,3,2,3,2,3,2,3,2,3,2,3,1,1,0,1,0,3,3,3,3,,2,,3,0.0
15680,11-3071.04,Supply Chain Managers,Select transportation routes to maximize economy by combining shipments or consolidating warehousing and distribution.,3,1,2,1,2,2,2,1,2,1,2,1,1,0,1,0,2,2,2,1,,0,,1,0.604382
15681,11-3071.04,Supply Chain Managers,Diagram supply chain models to help facilitate discussions with customers.,2,0,2,1,3,2,2,1,2,1,2,1,2,1,1,0,2,1,2,2,,2,,0,0.565118
15682,11-9199.04,"Managers, All Other",Develop material costs forecasts or standard cost lists.,2,1,2,1,2,1,2,1,2,1,2,1,0,0,0,0,2,2,2,2,,0,,0,0.560598
15685,11-3071.04,Supply Chain Managers,"Negotiate prices and terms with suppliers, vendors, or freight forwarders.",3,2,3,2,3,2,2,2,2,1,3,2,1,1,2,1,2,2,3,2,,2,,1,0.388843
15686,11-9199.04,"Managers, All Other",Monitor supplier performance to assess ability to meet quality and delivery requirements.,2,1,2,1,2,1,2,1,2,1,3,1,1,1,1,0,2,1,2,2,,1,,0,0.634761
15687,11-9199.04,"Managers, All Other",Monitor forecasts and quotas to identify changes or to determine their effect on supply chain activities.,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,0,2,1,2,2,,0,,0,0.584516
15688,11-3071.04,Supply Chain Managers,"Meet with suppliers to discuss performance metrics, to provide performance feedback, or to discuss production forecasts or changes.",3,2,2,2,3,2,2,1,2,1,2,1,1,1,2,1,3,3,2,2,,2,,1,0.0
15690,11-9199.04,"Managers, All Other","Collaborate with other departments, such as procurement, engineering, and quality assurance, to identify or qualify new suppliers.",3,2,2,2,3,2,2,1,2,1,2,1,1,1,1,0,2,2,2,2,,2,,1,0.444968
15691,11-3071.04,Supply Chain Managers,"Document physical supply chain processes, such as workflows, cycle times, position responsibilities, or system flows.",2,2,2,2,2,2,2,1,2,1,2,1,2,1,0,0,2,2,2,2,,2,,0,0.439836
15692,11-3071.04,Supply Chain Managers,Develop or implement procedures or systems to evaluate or select suppliers.,3,2,2,1,3,2,3,2,3,2,2,1,1,1,0,0,3,2,3,2,,1,,1,0.404732
15694,11-3071.04,Supply Chain Managers,Confer with supply chain planners to forecast demand or create supply plans that ensure availability of materials or products.,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,0,3,2,3,2,,2,,0,0.495543
15695,11-3071.04,Supply Chain Managers,"Define performance metrics for measurement, comparison, or evaluation of supply chain factors, such as product cost or quality.",2,1,2,1,3,2,2,1,2,1,2,1,0,0,0,0,3,2,2,1,,1,,0,0.535607
15696,11-3071.04,Supply Chain Managers,"Analyze inventories to determine how to increase inventory turns, reduce waste, or optimize customer service.",3,1,2,1,3,2,2,1,3,2,2,1,1,0,0,0,2,2,2,2,,0,,0,0.481059
15697,11-3071.04,Supply Chain Managers,Analyze information about supplier performance or procurement program success.,2,1,2,1,2,1,2,1,2,1,2,1,1,1,0,0,2,2,2,2,,0,,0,0.566341
15698,11-3071.04,Supply Chain Managers,"Participate in the coordination of engineering changes, product line extensions, or new product launches to ensure orderly and timely transitions in material or production flow.",3,2,2,1,3,2,3,2,3,2,3,2,1,1,1,0,2,2,3,2,,2,,1,0.384722
15699,11-9199.04,"Managers, All Other","Manage activities related to strategic or tactical purchasing, material requirements planning, inventory control, warehousing, or receiving.",3,2,2,2,3,2,3,2,3,2,3,2,2,1,1,0,2,2,3,2,,2,,1,0.373398
157,17-3011.01,Architectural and Civil Drafters,"Operate computer-aided drafting (CAD) equipment or conventional drafting station to produce designs, working drawings, charts, forms, and records.",2,1,2,1,2,2,2,2,2,1,2,1,3,2,1,0,2,2,3,2,,0,,1,0.46528
15700,11-3071.04,Supply Chain Managers,"Develop procedures for coordination of supply chain management with other functional areas, such as sales, marketing, finance, production, or quality assurance.",3,1,2,2,3,2,3,2,2,1,2,1,1,0,0,0,3,2,2,2,,2,,0,0.431759
15701,11-3071.04,Supply Chain Managers,"Design or implement supply chains that support business strategies adapted to changing market conditions, new business opportunities, or cost reduction strategies.",3,2,3,2,3,2,3,2,3,2,3,2,1,0,0,0,3,3,3,3,,2,,1,0.0
15702,13-1199.06,Online Merchants,"Participate in online forums or conferences to stay abreast of online retailing trends, techniques, or security threats.",2,1,2,1,2,1,1,0,2,1,1,0,1,1,1,0,2,2,1,0,,0,,0,0.677219
15703,13-1199.06,Online Merchants,"Upload digital media, such as photos, video, or scanned images to online storefront, auction sites, or other shopping Web sites.",1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,,0,,1,0.955948
15704,13-1199.06,Online Merchants,Order or purchase merchandise to maintain optimal inventory levels.,2,1,2,1,2,1,2,1,2,1,2,1,0,0,1,0,2,2,2,2,,0,,0,0.580011
15706,13-1199.06,Online Merchants,Integrate online retailing strategy with physical or catalogue retailing operations.,3,2,2,2,3,2,3,2,3,2,3,2,1,1,0,0,3,2,3,2,,2,,1,0.350895
15707,13-1199.06,Online Merchants,Determine and set product prices.,2,1,2,1,3,2,2,1,2,1,2,1,1,0,1,0,3,2,2,2,,0,,1,0.53211
15708,13-1199.06,Online Merchants,Disclose merchant information and terms and policies of transactions in online or offline materials.,2,1,1,0,2,1,2,1,2,1,2,1,1,0,0,0,2,1,3,2,,0,,1,0.621302
15709,13-1199.06,Online Merchants,Deliver e-mail confirmation of completed transactions and shipment.,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,1,,0,,0,0.890611
15710,13-1199.06,Online Merchants,"Create, manage, or automate orders or invoices, using order management or invoicing software.",2,1,1,0,1,0,2,1,2,1,2,1,1,0,1,0,1,1,2,1,,0,,0,0.742791
15711,13-1199.06,Online Merchants,Create or maintain database of customer accounts.,2,0,1,0,2,1,2,1,1,0,3,1,0,0,0,0,2,1,2,2,,0,,1,0.676555
15713,13-1199.06,Online Merchants,Collaborate with search engine shopping specialists to place marketing content in desired online locations.,2,1,2,1,3,2,2,1,2,1,2,1,1,0,0,0,2,1,2,2,,1,,1,0.572079
15714,13-1199.06,Online Merchants,Cancel orders based on customer requests or inventory or delivery problems.,2,0,1,1,2,1,2,1,1,0,1,0,0,0,1,0,0,0,2,2,,0,,0,0.703248
15715,13-1199.06,Online Merchants,"Transfer digital media, such as music, video, or software, to customers via the Internet.",1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,,0,,0,1.0
15716,13-1199.06,Online Merchants,"Select and purchase technical web services, such as web hosting services, online merchant accounts, shopping cart software, payment gateway software, or spyware.",2,1,2,1,3,2,2,1,2,1,2,1,1,0,0,0,2,2,2,2,,0,,1,0.527559
15717,13-1199.06,Online Merchants,"Promote products in online communities through weblog or discussion-forum postings, e-mail marketing programs, or online advertising.",3,1,2,1,3,2,2,1,2,1,2,1,2,1,0,0,2,2,2,2,,1,,1,0.53472
15719,13-1199.06,Online Merchants,Measure and analyze Web site usage data to maximize search engine returns or refine customer interfaces.,2,0,2,1,3,2,2,1,2,1,2,1,2,1,0,0,2,1,2,1,,0,,1,0.625696
15721,13-1199.06,Online Merchants,"Investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",3,1,2,1,3,2,2,1,2,1,2,1,1,1,0,0,2,2,2,2,,0,,0,0.51642
15722,13-1199.06,Online Merchants,Initiate online auctions through auction hosting sites or auction management software.,1,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,1,1,2,2,,0,,1,0.727416
15723,13-1199.06,Online Merchants,"Implement security practices to preserve assets, minimize liabilities, or ensure customer privacy, using parallel servers, hardware redundancy, fail-safe technology, information encryption, or firewalls.",2,1,2,1,3,2,2,1,2,1,2,1,1,0,1,0,3,3,3,3,,0,,1,0.0
15724,13-1199.06,Online Merchants,"Devise, select, or purchase domain name and web address.",2,1,2,1,2,1,2,1,1,0,1,0,0,0,0,0,2,1,2,1,,0,,0,0.706423
15725,13-1199.06,Online Merchants,"Develop or revise business plans for online business, emphasizing factors such as product line, pricing, inventory, or marketing strategy.",3,1,2,1,3,2,3,2,2,1,2,1,1,0,0,0,3,2,2,2,,1,,0,0.480173
15726,13-1199.06,Online Merchants,Determine location for product listings to maximize exposure to online traffic.,2,1,2,1,3,2,2,1,2,1,2,1,1,0,0,0,2,2,2,1,,0,,0,0.562435
15727,13-1199.06,Online Merchants,"Design customer interface of online storefront, using web programming or e-commerce software.",2,1,2,1,2,1,2,1,2,1,2,1,3,2,0,0,2,1,2,2,,1,,1,0.565243
15728,13-1199.06,Online Merchants,"Correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",3,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,2,,1,,1,0.622022
1573,19-4092.00,Forensic Science Technicians,"Interpret laboratory findings or test results to identify and classify substances, materials, or other evidence collected at crime scenes.",3,2,2,2,2,2,2,1,2,1,1,0,2,2,1,0,3,3,3,3,,3,,3,0.0
15730,13-1199.06,Online Merchants,"Calculate purchase subtotals, taxes, and shipping costs for submission to customers.",2,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,3,1,,0,,0,0.816497
15731,13-1199.06,Online Merchants,"Receive and process payments from customers, using electronic transaction services.",2,1,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,3,2,,0,,1,0.686589
15732,13-1199.06,Online Merchants,"Prepare or organize online storefront marketing material, including product descriptions or subject lines, optimizing content to search engine criteria.",2,0,2,1,2,1,2,1,2,1,2,1,1,0,0,0,2,1,2,1,,0,,1,0.713275
15734,13-1199.06,Online Merchants,"Compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping Web sites.",2,0,1,1,2,1,1,0,1,0,2,1,1,1,0,0,2,1,2,1,,0,,1,0.742791
15735,13-1199.06,Online Merchants,"Calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",2,0,1,0,1,1,1,0,2,1,1,0,0,0,1,0,1,1,3,1,,0,,0,0.803862
15737,11-3071.03,"Transportation, Storage, and Distribution Managers","Maintain metrics, reports, process documentation, customer service logs, or training or safety records.",2,1,1,0,1,1,1,0,2,1,3,1,1,0,0,0,1,1,2,2,,0,,1,0.659158
15738,11-3071.03,"Transportation, Storage, and Distribution Managers","Recommend purchase of new or improved technology, such as automated systems.",2,1,2,1,3,2,2,1,2,1,2,1,1,0,0,0,3,2,2,2,,2,,0,0.488592
15739,11-3071.03,"Transportation, Storage, and Distribution Managers","Implement specific customer requirements, such as internal reporting or customized transportation metrics.",2,1,2,1,2,2,2,1,2,1,2,1,1,0,0,0,2,2,2,2,,1,,0,0.541188
15740,11-3071.03,"Transportation, Storage, and Distribution Managers","Resolve problems concerning transportation, logistics systems, imports or exports, or customer issues.",3,2,2,2,3,2,2,2,3,2,2,1,1,1,2,1,3,3,3,2,,2,,1,0.0
15741,11-3071.03,"Transportation, Storage, and Distribution Managers",Develop risk management programs to ensure continuity of supply in emergency scenarios.,3,1,2,2,3,2,3,2,3,2,2,1,1,1,0,0,3,3,3,2,,2,,1,0.0
15743,11-3071.03,"Transportation, Storage, and Distribution Managers","Recommend optimal transportation modes, routing, equipment, or frequency.",3,1,2,1,3,2,2,1,2,1,2,1,1,1,1,0,2,2,2,2,,1,,1,0.544666
15744,11-3071.03,"Transportation, Storage, and Distribution Managers","Participate in carrier management processes, such as selection, qualification, or performance evaluation.",2,1,2,1,2,2,2,1,2,1,3,1,1,0,1,0,2,2,2,2,,2,,1,0.53759
15745,11-3071.03,"Transportation, Storage, and Distribution Managers",Negotiate transportation rates or services.,3,2,3,2,3,2,2,1,2,1,2,1,1,0,2,1,3,3,2,2,,2,,1,0.0
15746,11-3071.03,"Transportation, Storage, and Distribution Managers",Monitor product import or export processes to ensure compliance with regulatory or legal requirements.,3,1,2,2,2,2,2,1,2,1,2,1,1,1,1,0,2,2,3,2,,1,,2,0.487073
15747,11-3071.03,"Transportation, Storage, and Distribution Managers",Establish or monitor specific supply chain-based performance measurement systems.,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,0,2,2,2,2,,1,,0,0.552592
15748,11-3071.03,"Transportation, Storage, and Distribution Managers",Ensure carrier compliance with company policies or procedures for product transit or delivery.,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,0,2,2,3,2,,2,,1,0.511404
15750,11-3071.03,"Transportation, Storage, and Distribution Managers",Design models for use in evaluating logistics programs or services.,3,1,2,1,3,2,3,2,2,1,2,1,1,0,0,0,3,2,2,2,,1,,0,0.480173
15751,11-3071.03,"Transportation, Storage, and Distribution Managers",Create policies or procedures for logistics activities.,3,1,2,2,3,2,3,1,2,1,2,1,1,0,0,0,2,2,3,2,,1,,1,0.501975
15752,11-3071.03,"Transportation, Storage, and Distribution Managers","Collaborate with other departments to integrate logistics with business systems or processes, such as customer sales, order management, accounting, or shipping.",3,2,2,2,3,2,3,2,2,1,2,2,1,0,1,0,2,2,2,2,,2,,1,0.398353
15753,11-3071.03,"Transportation, Storage, and Distribution Managers","Analyze the financial impact of proposed logistics changes, such as routing, shipping modes, product volumes or mixes, or carriers.",3,2,2,1,2,2,2,1,2,1,1,0,1,0,0,0,2,2,3,2,,1,,0,0.483068
15755,11-3071.03,"Transportation, Storage, and Distribution Managers",Plan or implement material flow management systems to meet production requirements.,3,1,2,2,3,2,3,2,3,2,2,1,2,2,0,0,3,2,3,2,,2,,1,0.388843
15757,11-3071.03,"Transportation, Storage, and Distribution Managers",Analyze all aspects of corporate logistics to determine the most cost-effective or efficient means of transporting products or supplies.,3,2,2,1,3,2,3,2,3,2,2,1,1,1,0,0,2,2,2,2,,1,,1,0.41162
15758,11-9199.07,"Managers, All Other","Write or review security-related documents, such as incident reports, proposals, and tactical or strategic initiatives.",3,1,2,2,3,2,2,1,2,1,2,1,1,0,0,0,2,2,3,2,,2,,1,0.472613
15761,11-9199.07,"Managers, All Other",Review financial reports to ensure efficiency and quality of security operations.,2,1,2,1,2,2,2,1,2,1,2,1,1,1,0,0,2,2,3,2,,1,,1,0.523056
15762,11-9199.07,"Managers, All Other",Develop budgets for security operations.,2,1,2,1,3,2,2,1,2,1,2,1,1,0,0,0,2,1,2,2,,1,,1,0.572079
15770,11-9199.07,"Managers, All Other","Prepare reports or make presentations on internal investigations, losses, or violations of regulations, policies and procedures.",3,2,2,1,3,2,2,1,3,2,2,1,1,1,0,0,3,2,3,2,,2,,1,0.41611
15772,11-9199.07,"Managers, All Other","Monitor security policies, programs or procedures to ensure compliance with internal security policies, licensing requirements, or applicable government security requirements, policies, and directives.",3,2,2,1,2,2,2,1,3,2,2,1,1,1,1,0,3,2,3,2,,2,,1,0.434804
15775,11-9199.07,"Managers, All Other","Communicate security status, updates, and actual or potential problems, using established protocols.",2,1,1,1,1,1,2,1,2,1,2,1,1,0,2,0,2,2,3,2,,1,,1,0.595751
15776,11-9199.07,"Managers, All Other","Collect and analyze security data to determine security needs, security program goals, or program accomplishments.",3,2,2,1,3,2,2,1,2,1,2,1,1,0,1,0,2,2,3,2,,1,,1,0.495736
15780,11-9199.07,"Managers, All Other","Create or implement security standards, policies, and procedures.",3,1,2,1,3,2,3,2,3,2,2,1,1,0,0,0,3,2,3,2,,2,,1,0.430382
15781,11-9199.08,Loss Prevention Managers,Review loss prevention exception reports and cash discrepancies to ensure adherence to guidelines.,2,1,2,1,1,1,1,0,2,1,1,0,0,0,0,0,1,1,2,2,,0,,1,0.637804
15785,11-9199.08,Loss Prevention Managers,"Maintain databases such as bad check logs, reports on multiple offenders, and alarm activation lists.",1,0,1,0,1,1,1,0,2,0,3,1,0,0,0,0,1,1,2,1,,0,,1,0.779177
15788,11-9199.08,Loss Prevention Managers,Advise retail establishments on development of loss-investigation procedures.,2,1,2,1,2,2,2,1,2,1,2,1,1,0,0,0,2,2,3,2,,2,,1,0.504988
15793,11-9199.08,Loss Prevention Managers,"Recommend improvements in loss prevention programs, staffing, scheduling, or training.",2,1,2,1,3,2,2,1,2,1,2,1,1,1,0,0,3,2,2,2,,2,,1,0.486493
